Date,Temperature(C),Humidity(%),Weather,Holiday,Power Consumption (MW)
2018-01-04 11:00:00,7.542334011440945,68.00662820692654,Sunny,0,324.6701092402046
2018-01-04 12:00:00,17.439292868626488,26.441009355130255,Cloudy,0,347.49510335717
2018-01-04 13:00:00,18.007332881069882,95.79873794027603,Rainy,0,384.8391814643732
2018-01-04 14:00:00,34.18424713352256,75.57007437015908,Cloudy,0,432.5008066278823
2018-01-04 15:00:00,30.502298854208526,95.95646909961806,Rainy,0,417.27317304933734
2018-01-04 16:00:00,40.48850970305306,34.96323204580298,Cloudy,1,447.4905881108706
2018-01-04 17:00:00,23.888597006477973,62.89440740727001,Rainy,0,433.032562006549
2018-01-04 18:00:00,9.783769837532068,75.9041143399302,Cloudy,0,356.49670968560713
2018-01-04 19:00:00,33.5297914889198,73.98606004909604,Sunny,0,445.40806670642417
2018-01-04 20:00:00,35.4314019446759,11.921148948552716,Cloudy,0,384.1976945279433
2018-01-04 21:00:00,27.45108790277985,99.84602471408965,Cloudy,0,385.25185954798917
2018-01-04 22:00:00,35.83868719818244,93.52539754919066,Rainy,0,466.32931234532236
2018-01-04 23:00:00,24.75182385457563,20.777687314534965,Rainy,0,411.0333271883035
2018-01-05 00:00:00,25.909313175279763,58.92100968656534,Rainy,0,349.77995653916
2018-01-05 01:00:00,22.101640734341984,38.31008097874745,Rainy,0,382.7202749039077
2018-01-05 02:00:00,6.0167650697638075,89.10046143318579,Rainy,1,375.5676086026064
2018-01-05 03:00:00,9.315657079732178,72.77676675293387,Sunny,0,373.0157124068474
2018-01-05 04:00:00,6.25716742746937,30.116544105915374,Rainy,0,316.1269612012535
2018-01-05 05:00:00,30.456416450551217,13.04750308305617,Rainy,0,399.32033991563884
2018-01-05 06:00:00,17.574239243053068,36.256762235329674,Sunny,0,398.6426185246492
2018-01-05 07:00:00,25.342827646588113,13.432354552705426,Rainy,0,356.9496478480429
2018-01-05 08:00:00,41.30265895704372,22.717964169852607,Rainy,0,481.91288309648763
2018-01-05 09:00:00,14.971689165954999,67.25242374523401,Rainy,0,336.9036920424378
2018-01-05 10:00:00,21.415316921425188,77.05765613062223,Cloudy,0,429.70805899930076
2018-01-05 11:00:00,35.22204554172195,52.12152100051834,Rainy,0,433.3467735770221
2018-01-05 12:00:00,14.151926619664899,64.02590836247157,Sunny,0,359.0255228367601
2018-01-05 13:00:00,8.079196393151719,24.02965326394085,Sunny,0,280.99794839750837
2018-01-05 14:00:00,16.590058116550722,38.511565347943645,Sunny,0,404.7317608864655
2018-01-05 15:00:00,11.448851490160177,74.15954625499785,Rainy,0,343.40373076499463
2018-01-05 16:00:00,42.18790609370292,42.84020044765855,Rainy,0,447.08441387631376
2018-01-05 17:00:00,37.32481518257668,41.39301012290105,Rainy,0,446.80189885783244
2018-01-05 18:00:00,30.33615026041694,27.459337332344106,Sunny,0,476.11527714033286
2018-01-05 19:00:00,39.85842360750871,63.53423884587171,Cloudy,0,440.6721100922259
2018-01-05 20:00:00,37.14688307596458,82.85847454172782,Sunny,1,454.40148045793023
2018-01-05 21:00:00,12.462802355441433,52.25005257450721,Sunny,0,375.9354837092595
2018-01-05 22:00:00,40.70235993959911,20.39853308239803,Rainy,0,435.7989121677968
2018-01-05 23:00:00,26.573689676626028,85.45306887185046,Cloudy,0,399.60954896939955
2018-01-06 00:00:00,37.2976062065625,16.425739414138004,Sunny,0,464.66509475998873
2018-01-06 01:00:00,40.84365199693973,52.45546358810805,Sunny,0,434.9306092963756
2018-01-06 02:00:00,17.720138998874553,33.49696025415217,Cloudy,0,383.95267173521086
2018-01-06 03:00:00,9.40207698110707,94.26863406880761,Sunny,0,368.8338416031529
2018-01-06 04:00:00,14.117406501677667,76.37888781536856,Cloudy,1,362.36627278660575
2018-01-06 05:00:00,22.08431154505025,60.976808467112825,Cloudy,0,428.18862374828626
2018-01-06 06:00:00,37.72059063689972,70.09798966204204,Rainy,0,456.0991523683713
2018-01-06 07:00:00,39.429223330253734,57.94545365312415,Cloudy,0,381.72973619638265
2018-01-06 08:00:00,5.278085221247628,23.284085069746894,Cloudy,0,336.40880061569743
2018-01-06 09:00:00,25.42989210310263,73.81888119968845,Sunny,0,394.3864338253865
2018-01-06 10:00:00,21.69644012595116,54.340655704254225,Cloudy,0,344.59455259478466
2018-01-06 11:00:00,13.88431241882921,67.08783441904606,Sunny,0,403.89314107670225
2018-01-06 12:00:00,9.794614693347313,14.068149757954298,Rainy,0,313.5112642440676
2018-01-06 13:00:00,18.504606856145116,22.783131330692783,Sunny,0,374.7762623477062
2018-01-06 14:00:00,42.71638815650077,63.04334283387913,Sunny,1,487.2654520751313
2018-01-06 15:00:00,17.928117280830207,51.34860127746544,Cloudy,0,372.18466170256653
2018-01-06 16:00:00,25.751624869734645,30.418630205828862,Sunny,1,400.00041350989017
2018-01-06 17:00:00,33.12075835580711,31.66848284801993,Cloudy,0,394.77253307925616
2018-01-06 18:00:00,19.54518409517176,66.84924813003482,Rainy,1,425.17787204344665
2018-01-06 19:00:00,43.87128330883843,15.307032423616658,Sunny,0,433.8149804080249
2018-01-06 20:00:00,43.497891797684446,49.08325098012159,Rainy,0,471.15955761785835
2018-01-06 21:00:00,15.071291833014566,57.079315425394846,Rainy,0,418.91537451201106
2018-01-06 22:00:00,24.88994023569542,37.73283424681007,Rainy,0,337.9915701927657
2018-01-06 23:00:00,17.035132392670786,83.84948456431026,Sunny,0,372.4745823741983
2018-01-07 00:00:00,16.393619775098706,15.109262431195912,Cloudy,1,351.5520930480121
2018-01-07 01:00:00,6.475477894181312,87.92045067222557,Rainy,1,367.21509578894376
2018-01-07 02:00:00,29.382573359195874,75.09366935989938,Sunny,1,444.1561628491563
2018-01-07 03:00:00,25.10716092915446,50.16289410398772,Cloudy,1,437.027270497959
2018-01-07 04:00:00,7.059150049999574,93.2020651191257,Sunny,1,345.4161835206166
2018-01-07 05:00:00,16.14585856946446,73.20144668452451,Sunny,1,378.98702460224024
2018-01-07 06:00:00,41.33063543866615,93.79408146931395,Rainy,1,504.5424345561678
2018-01-07 07:00:00,14.582475626678896,52.53308014740095,Rainy,1,380.1544964456165
2018-01-07 08:00:00,10.795794883648924,50.76757908958475,Cloudy,1,306.75267706602864
2018-01-07 09:00:00,24.57811041110252,57.76683683015609,Rainy,1,349.1174851692966
2018-01-07 10:00:00,44.42601816442403,15.888403358722236,Rainy,1,426.5517244425381
2018-01-07 11:00:00,14.682210860460017,91.76448262029726,Sunny,1,406.4890115035373
2018-01-07 12:00:00,31.885421896235144,70.09453464776658,Cloudy,1,446.7035963631573
2018-01-07 13:00:00,35.4647846131487,65.58271101184317,Sunny,1,412.3909479987199
2018-01-07 14:00:00,14.505501759695987,93.38171828235072,Cloudy,1,410.1148655071516
2018-01-07 15:00:00,34.12865394447438,99.4273459847548,Sunny,1,459.6575744195879
2018-01-07 16:00:00,19.711325308770128,24.705405159262924,Rainy,1,339.0467693042277
2018-01-07 17:00:00,30.292233223743178,77.40972864145212,Rainy,1,411.5385234673053
2018-01-07 18:00:00,30.34118843043579,62.195065703954754,Sunny,1,363.7828392552382
2018-01-07 19:00:00,26.43098736299034,51.489746973125165,Rainy,1,369.3096961382449
2018-01-07 20:00:00,8.611590802176332,97.9851341482431,Cloudy,1,318.3147211663203
2018-01-07 21:00:00,38.41209982356952,86.52367100396019,Sunny,1,412.0955295722556
2018-01-07 22:00:00,17.83120259886943,72.70749856841223,Cloudy,1,440.2268866091521
2018-01-07 23:00:00,12.46074041599417,44.44085504711256,Cloudy,1,347.6005207066771
2018-01-08 00:00:00,6.631005662190557,69.9436723739216,Rainy,0,301.64653771327255
2018-01-08 01:00:00,28.635717727529673,57.85247112034632,Rainy,0,427.3954819131113
2018-01-08 02:00:00,32.1025744736913,32.44316047684289,Cloudy,0,421.22617511721415
2018-01-08 03:00:00,5.663513157114246,50.534319083110674,Cloudy,0,348.0450666008647
2018-01-08 04:00:00,25.48372233197124,29.099077129154114,Rainy,0,364.8043118041385
2018-01-08 05:00:00,14.059831007917518,55.03782638846661,Cloudy,0,388.3802778085764
2018-01-08 06:00:00,30.806911616377995,74.82142683506085,Cloudy,0,396.89733553088735
2018-01-08 07:00:00,11.974657160199659,13.298160143721606,Sunny,0,366.38246835341175
2018-01-08 08:00:00,32.63750952409864,78.88417383867868,Sunny,0,463.89281696959773
2018-01-08 09:00:00,20.469413852021496,11.799459280750895,Sunny,0,365.3807152035672
2018-01-08 10:00:00,42.46919954946938,56.554993266339274,Rainy,0,411.7555443357814
2018-01-08 11:00:00,10.50083776583973,61.612903643514706,Cloudy,0,386.3838361565416
2018-01-08 12:00:00,18.642654042010342,78.51191136650118,Cloudy,0,377.67703359052047
2018-01-08 13:00:00,9.538940849623563,78.49259410067351,Rainy,0,376.09390076604774
2018-01-08 14:00:00,41.98774473114251,47.570990125861556,Cloudy,0,470.4718907737734
2018-01-08 15:00:00,40.09357413523924,15.973525980859119,Sunny,0,403.97773885651503
2018-01-08 16:00:00,15.317665108606224,72.41501374982354,Rainy,0,446.531473467531
2018-01-08 17:00:00,31.39936184136716,55.988740665317636,Cloudy,0,420.876134208499
2018-01-08 18:00:00,37.688888008048636,39.97526109967914,Rainy,0,412.9320504998537
2018-01-08 19:00:00,27.208032463978494,31.138640447769138,Cloudy,0,427.17637325909345
2018-01-08 20:00:00,26.18602313424026,20.778239179942815,Sunny,0,435.4429067352977
2018-01-08 21:00:00,14.674091636018067,36.562824748774474,Cloudy,0,300.30132721560346
2018-01-08 22:00:00,8.72411071223597,51.26406626127637,Rainy,0,310.3702243636959
2018-01-08 23:00:00,40.88863031813307,52.984825136132706,Sunny,1,425.89020951219374
2018-01-09 00:00:00,41.016722286533216,62.446503827330744,Rainy,0,517.676421433226
2018-01-09 01:00:00,30.32405829093072,42.62217124186455,Cloudy,0,397.90972256417376
2018-01-09 02:00:00,18.561191641948028,92.79080823149168,Rainy,0,447.7043569656905
2018-01-09 03:00:00,18.968382984506434,54.62826517743562,Cloudy,0,390.82260056193735
2018-01-09 04:00:00,34.038227154809576,48.135253610661,Cloudy,0,382.67322287956176
2018-01-09 05:00:00,40.884410398103086,14.335117151633476,Cloudy,1,456.2395172070622
2018-01-09 06:00:00,40.48345697060469,63.91135739195954,Sunny,0,462.91452647372614
2018-01-09 07:00:00,36.19502183430495,64.25820424600467,Sunny,0,414.8462321333594
2018-01-09 08:00:00,30.68126584617151,62.49606670276327,Rainy,0,403.46911478404314
2018-01-09 09:00:00,8.365598599801952,89.88372258473984,Cloudy,0,338.55056638822845
2018-01-09 10:00:00,11.46514856378455,78.6610749330361,Cloudy,0,354.98384029815014
2018-01-09 11:00:00,40.94216754108317,88.06650576331842,Rainy,0,486.6134114931938
2018-01-09 12:00:00,29.257162386383598,15.348030121893764,Rainy,0,368.334637046798
2018-01-09 13:00:00,5.367882064665186,38.63137890293578,Sunny,0,337.95094940008687
2018-01-09 14:00:00,9.058861714641285,38.68407493252342,Sunny,0,355.93417602431697
2018-01-09 15:00:00,31.54007076432223,69.1340551991758,Rainy,0,427.5510450524161
2018-01-09 16:00:00,5.2024633538487475,50.37535438340592,Rainy,0,292.32511949824766
2018-01-09 17:00:00,11.432322056699945,79.97253429268376,Rainy,0,396.74950760958586
2018-01-09 18:00:00,26.949351574663446,44.59875099901253,Cloudy,0,368.18490658774766
2018-01-09 19:00:00,32.67580790770773,29.94468195811679,Cloudy,0,395.74798583787214
2018-01-09 20:00:00,31.078450380104023,36.185596146485054,Cloudy,0,397.523803030714
2018-01-09 21:00:00,13.970772378422392,26.42227535357329,Cloudy,0,354.1679278647342
2018-01-09 22:00:00,33.48716885390144,27.810342258661002,Sunny,0,417.25361653857544
2018-01-09 23:00:00,14.489963499872003,29.515502388758634,Cloudy,0,378.8032747014333
2018-01-10 00:00:00,18.01598792637071,11.448524035650207,Sunny,0,350.4183565143876
2018-01-10 01:00:00,34.85965620472096,74.44792312862909,Cloudy,0,405.29955887028865
2018-01-10 02:00:00,30.98531596188859,45.9642108044022,Sunny,0,448.55015725437465
2018-01-10 03:00:00,38.96893641976712,12.040419869364602,Rainy,0,410.89615593273766
2018-01-10 04:00:00,31.304515692013734,43.30067900192562,Cloudy,0,410.0157016262895
2018-01-10 05:00:00,27.732344133418863,91.48313144038708,Rainy,0,398.9145850214352
2018-01-10 06:00:00,8.746990713123699,56.01198852707003,Sunny,0,328.27796439886583
2018-01-10 07:00:00,19.70863212237734,98.80768102117156,Sunny,0,451.80286623194286
2018-01-10 08:00:00,15.608094707269018,58.59634886902506,Rainy,0,334.8700143797556
2018-01-10 09:00:00,14.759585735163343,96.65190991459576,Cloudy,0,355.7872897684711
2018-01-10 10:00:00,43.920422190097824,28.16206559239714,Sunny,0,431.9743419612026
2018-01-10 11:00:00,20.723908986670416,36.09413314474308,Rainy,0,389.76327285342063
2018-01-10 12:00:00,40.681862207084535,72.99730991617852,Sunny,0,429.52123044675574
2018-01-10 13:00:00,30.245545039890516,98.81394552995019,Rainy,0,392.7991954266853
2018-01-10 14:00:00,36.79245214166593,84.27676699174384,Cloudy,0,415.90003619233175
2018-01-10 15:00:00,25.105483724207684,59.8334749008176,Cloudy,0,392.75798654742715
2018-01-10 16:00:00,28.076155385054363,17.663735292302377,Sunny,0,363.0412916995073
2018-01-10 17:00:00,24.700707752754557,42.79411989998145,Rainy,0,462.1990047517919
2018-01-10 18:00:00,12.80971951192178,17.778313053693154,Sunny,0,406.7843503564115
2018-01-10 19:00:00,33.89808461046022,38.0153225679854,Cloudy,0,455.6696491704747
2018-01-10 20:00:00,16.23089449763423,33.291289059879205,Cloudy,0,376.6312522921429
2018-01-10 21:00:00,5.972638657258154,44.96997669730465,Sunny,0,351.75394139948355
2018-01-10 22:00:00,30.818891836286713,85.3548930990927,Cloudy,0,474.79668833486767
2018-01-10 23:00:00,12.084427176281958,23.533900417934213,Cloudy,1,351.942916725146
2018-01-11 00:00:00,42.61834337411657,37.545755396824674,Rainy,0,421.92323794047866
2018-01-11 01:00:00,43.157143080103495,33.50055198894468,Cloudy,0,509.9181146513473
2018-01-11 02:00:00,41.59457560881794,36.65274824232171,Sunny,0,460.3669364350601
2018-01-11 03:00:00,19.806348010217775,42.4561127326383,Sunny,0,424.23856658368237
2018-01-11 04:00:00,5.618264661154697,31.988057494027462,Rainy,1,387.2126955441242
2018-01-11 05:00:00,42.132742503509014,94.83231450008108,Rainy,0,420.64725474705676
2018-01-11 06:00:00,22.127365932692573,47.80915425213892,Rainy,1,364.36750066937947
2018-01-11 07:00:00,43.666192761746785,20.270193867754134,Sunny,0,435.0339039169615
2018-01-11 08:00:00,43.54479908357011,52.08927490245888,Rainy,0,471.70723771002724
2018-01-11 09:00:00,39.120378218694405,26.598871167522283,Cloudy,0,458.1567273303401
2018-01-11 10:00:00,16.77795568278343,29.451757825118797,Cloudy,0,363.1644564726691
2018-01-11 11:00:00,20.403909144077012,35.65372758803494,Cloudy,0,417.82257497592434
2018-01-11 12:00:00,39.045466860674274,21.228387042335207,Sunny,0,446.0329610452638
2018-01-11 13:00:00,17.676880206251106,74.9007039322,Cloudy,0,408.39416194627506
2018-01-11 14:00:00,11.7797098674437,81.2751827258124,Cloudy,0,367.67312166087777
2018-01-11 15:00:00,27.272050498334007,45.485642972404,Rainy,0,414.0321676149506
2018-01-11 16:00:00,42.44619096643124,72.00932854901907,Cloudy,0,472.610405623759
2018-01-11 17:00:00,32.84119186699892,45.00588611536261,Cloudy,0,449.9103715491542
2018-01-11 18:00:00,27.802446803574597,24.766959127272756,Sunny,0,356.27324990552853
2018-01-11 19:00:00,8.88705975083074,45.745125519815055,Cloudy,0,370.59815569414957
2018-01-11 20:00:00,29.60028906796679,60.12886559334755,Cloudy,0,369.4736262439764
2018-01-11 21:00:00,44.60215400417053,13.689488266920002,Cloudy,0,415.051726440508
2018-01-11 22:00:00,10.60336060946096,68.9035951614133,Rainy,0,384.4924114048854
2018-01-11 23:00:00,25.73318609454947,76.8347172104307,Cloudy,0,390.4723582727097
2018-01-12 00:00:00,40.094922877118215,87.3973231937705,Rainy,0,464.8017777039709
2018-01-12 01:00:00,34.63074471016817,19.24935042243763,Cloudy,0,385.8790180531248
2018-01-12 02:00:00,32.88062963981072,10.00842344724451,Cloudy,0,421.624468281787
2018-01-12 03:00:00,33.09936335948437,16.59397321199461,Sunny,0,409.016666156787
2018-01-12 04:00:00,19.379646048790207,93.17051234074974,Sunny,0,403.981892940029
2018-01-12 05:00:00,16.743673770579733,78.90001489371349,Sunny,0,422.6724813878655
2018-01-12 06:00:00,37.374446219140545,85.18920820850504,Rainy,0,467.22303999809515
2018-01-12 07:00:00,37.404535787167234,56.5312417449375,Rainy,0,455.2912227872226
2018-01-12 08:00:00,39.68289274320415,57.40478871074878,Sunny,0,481.01754107688083
2018-01-12 09:00:00,41.529622102258855,36.865503085526605,Cloudy,0,479.37429304369573
2018-01-12 10:00:00,25.453695954437514,85.84777467713474,Sunny,0,390.78054673593846
2018-01-12 11:00:00,25.060651787487984,84.67926247754059,Cloudy,1,439.6303250675485
2018-01-12 12:00:00,36.931807158671006,45.29542111499453,Sunny,0,446.4455373972399
2018-01-12 13:00:00,30.998557231110606,39.63403634243265,Sunny,0,452.1716300494152
2018-01-12 14:00:00,33.07867509030814,76.45359441277223,Sunny,0,398.85750823882535
2018-01-12 15:00:00,36.83170677744404,12.355132450414036,Rainy,0,395.95399301060445
2018-01-12 16:00:00,40.60021367270265,87.39540086665491,Cloudy,0,459.5852948416789
2018-01-12 17:00:00,18.51980627406143,50.162319038275555,Cloudy,0,422.72188419037406
2018-01-12 18:00:00,20.02331810559776,49.72098218885748,Sunny,0,376.3233389776802
2018-01-12 19:00:00,8.75927759363476,70.21700626486552,Sunny,0,360.1417516443762
2018-01-12 20:00:00,28.13120563984696,68.11744242794782,Sunny,0,397.9313098605186
2018-01-12 21:00:00,6.437690951869683,33.93766594507301,Cloudy,0,359.80477804110694
2018-01-12 22:00:00,23.623920725298404,94.8950744062687,Sunny,0,438.61054572729626
2018-01-12 23:00:00,26.705785388303063,98.76969813993901,Cloudy,0,413.189228535543
2018-01-13 00:00:00,16.461650085131375,57.33901128665666,Cloudy,0,346.7080656119779
2018-01-13 01:00:00,28.63333042276043,60.524271835331234,Sunny,0,439.32674275433516
2018-01-13 02:00:00,6.220009997561977,59.88861670812612,Rainy,0,363.8678824256318
2018-01-13 03:00:00,6.493927549968577,53.72086673604348,Sunny,0,326.43168919793357
2018-01-13 04:00:00,37.904022426386334,95.0668348310043,Cloudy,0,482.0728439276281
2018-01-13 05:00:00,19.407625656450517,32.027720407967095,Rainy,0,393.41770813539364
2018-01-13 06:00:00,10.08242050607539,19.716235862985016,Sunny,0,377.0048337577725
2018-01-13 07:00:00,25.889730402192175,93.65925558923482,Cloudy,0,449.90442908276356
2018-01-13 08:00:00,35.799742123944434,29.173448279003743,Sunny,0,411.8190312558405
2018-01-13 09:00:00,13.632841099873726,77.42398181878774,Sunny,0,356.75471772609836
2018-01-13 10:00:00,29.91561903276001,28.34859783089036,Cloudy,0,464.37730055865427
2018-01-13 11:00:00,8.41389859975072,96.41674140601229,Cloudy,0,358.0341911447937
2018-01-13 12:00:00,7.067268846744308,81.20095933035785,Cloudy,0,306.7685331821323
2018-01-13 13:00:00,26.25418526272592,92.6846354903373,Rainy,0,388.8631647314032
2018-01-13 14:00:00,26.62540486440426,95.5886338100493,Rainy,0,366.8502347888605
2018-01-13 15:00:00,30.497196059928264,17.59819458420998,Cloudy,0,436.9293675247642
2018-01-13 16:00:00,34.04365334890646,49.00499702424527,Rainy,0,481.27793787046795
2018-01-13 17:00:00,44.03408317850138,68.32903033254786,Sunny,0,473.7624875578837
2018-01-13 18:00:00,25.65201393204781,82.22104937136078,Rainy,0,369.9557471483584
2018-01-13 19:00:00,17.918258917649837,31.73245699729622,Rainy,0,405.6722273842141
2018-01-13 20:00:00,36.80744779074814,92.31443734503596,Rainy,0,470.5523448414424
2018-01-13 21:00:00,15.833290050482969,29.887869618832113,Sunny,0,399.37368676539654
2018-01-13 22:00:00,22.558856828225444,87.9558761386618,Sunny,0,429.35445754794114
2018-01-13 23:00:00,8.138255253690637,56.1441321697771,Cloudy,0,310.94401611240113
2018-01-14 00:00:00,6.0140297366183,56.38799546831707,Cloudy,1,366.07996849804493
2018-01-14 01:00:00,43.505936587117006,43.660505393379204,Rainy,1,405.6980522437774
